"","PLAYERNAME","ESPNID","url"
"251","Vic Black",31764,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31764.png"
"252","Aaron Blair",33186,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33186.png"
"253","Casey Blake",4149,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4149.png"
"254","Andres Blanco",5943,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5943.png"
"255","Gregor Blanco",28661,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28661.png"
"256","Henry Blanco",3701,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/3701.png"
"257","Alex Blandino",33851,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33851.png"
"258","Kyle Blanks",29724,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29724.png"
"259","Joe Blanton",6132,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6132.png"
"260","Jabari Blash",31765,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31765.png"
"261","J.J. Bleday",42410,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/42410.png"
"262","Richard Bleier",33513,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33513.png"
"263","Jerry Blevins",28915,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28915.png"
"264","Willie Bloomquist",4603,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4603.png"
"265","Brennan Boesch",29378,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29378.png"
"266","Xander Bogaerts",31606,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31606.png"
"267","Mitchell Boggs",29152,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29152.png"
"268","Brian Bogusevic",30029,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30029.png"
"269","Alec Bohm",41169,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41169.png"
"270","Mike Bolsinger",32737,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32737.png"
"271","Jeremy Bonderman",5436,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5436.png"
"272","Emilio Bonifacio",28877,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28877.png"
"273","Jorge Bonifacio",32153,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32153.png"
"274","Julio Borbon",30014,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30014.png"
"275","Ryan Borucki",36192,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36192.png"
"276","J.C. Boscan",29554,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29554.png"
"277","David Bote",35246,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35246.png"
"278","Jason Bourgeois",29262,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29262.png"
"279","Peter Bourjos",29318,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29318.png"
"280","Justin Bour",31453,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31453.png"
"281","Michael Bourn",28535,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28535.png"
"282","Michael Bowden",29225,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29225.png"
"283","Matt Bowman",33685,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33685.png"
"284","Brad Boxberger",31495,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31495.png"
"285","Matt Boyd",34401,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34401.png"
"286","Blaine Boyer",6316,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6316.png"
"287","Brad Brach",31000,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31000.png"
"288","Silvino Bracho",34119,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34119.png"
"289","Dallas Braden",28749,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28749.png"
"290","Chasen Bradford",33129,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33129.png"
"291","Archie Bradley",32518,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32518.png"
"292","Bobby Bradley",33858,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33858.png"
"293","Jackie Bradley Jr.",32362,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32362.png"
"294","Milton Bradley",4245,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4245.png"
"295","Michael Brantley",30043,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30043.png"
"296","Rob Brantly",31133,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31133.png"
"297","Russell Branyan",3988,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/3988.png"
"298","Ryan Brasier",30189,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30189.png"
"299","Steven Brault",33870,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33870.png"
"300","Ryan Braun",28721,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28721.png"
"301","John Brebbia",39085,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39085.png"
"302","Alex Bregman",34886,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34886.png"
"303","Brandon Brennan",34852,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34852.png"
"304","Jake Brentz",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/NA.png"
"305","Craig Breslow",6365,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6365.png"
"306","Colten Brewer",36631,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36631.png"
"307","Austin Brice",31722,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31722.png"
"308","Jose Briceno",32545,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32545.png"
"309","Parker Bridwell",31607,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31607.png"
"310","Jeff Brigham",36110,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36110.png"
"311","Reid Brignac",28707,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28707.png"
"312","Lewis Brinson",32819,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32819.png"
"313","Socrates Brito",32485,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32485.png"
"314","Zach Britton",31054,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31054.png"
"315","Connor Brogdon",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/NA.png"
"316","Aaron Brooks",33124,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33124.png"
"317","Michael Brosseau",40533,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40533.png"
"318","Rex Brothers",31083,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31083.png"
"319","Andrew Brown",31409,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31409.png"
"320","Barret Browning",30911,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30911.png"
"321","Domonic Brown",29673,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29673.png"
"322","Gary Brown",31014,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31014.png"
"323","Seth Brown",35676,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35676.png"
"324","Trevor Brown",33484,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33484.png"
"325","Jonathan Broxton",6370,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6370.png"
"326","Keon Broxton",30755,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30755.png"
"327","JT Brubaker",41460,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41460.png"
"328","Jay Bruce",28954,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28954.png"
"329","Jaycob Brugman",34686,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34686.png"
"330","Vidal Brujan",40462,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40462.png"
"331","Kris Bryant",33172,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33172.png"
"332","Kris Bubic",41201,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41201.png"
"333","David Buchanan",33281,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33281.png"
"334","Clay Buchholz",28855,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28855.png"
"335","Ryan Buchter",32329,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32329.png"
"336","John Buck",5407,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5407.png"
"337","Walker Buehler",39251,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39251.png"
"338","Mark Buehrle",4454,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4454.png"
"339","J.B. Bukauskas",40919,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40919.png"
"340","Madison Bumgarner",29949,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29949.png"
"341","Aaron Bummer",36131,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36131.png"
"342","Dylan Bundy",32094,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32094.png"
"343","Nick Burdi",33728,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33728.png"
"344","Jake Burger",39882,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39882.png"
"345","Enrique Burgos",34838,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34838.png"
"346","Greg Burke",30231,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30231.png"
"347","A.J. Burnett",4153,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4153.png"
"348","Alex Burnett",30410,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30410.png"
"349","Corbin Burnes",39878,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39878.png"
"350","Sean Burnett",5384,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5384.png"
"351","Billy Burns",32860,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32860.png"
"352","Pat Burrell",4214,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4214.png"
"353","Beau Burrows",35046,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35046.png"
"354","Jared Burton",28733,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28733.png"
"355","Matt Bush",30074,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30074.png"
"356","Drew Butera",29436,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29436.png"
"357","Billy Butler",6396,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6396.png"
"358","Eddie Butler",32831,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32831.png"
"359","Joey Butler",30640,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30640.png"
"360","Ty Buttrey",36206,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36206.png"
"361","Byron Buxton",32655,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32655.png"
"362","Tim Byrdak",3910,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/3910.png"
"363","Marlon Byrd",5033,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5033.png"
"364","Asdrubal Cabrera",28671,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28671.png"
"365","Edward Cabrera",40944,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40944.png"
"366","Everth Cabrera",30155,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30155.png"
"367","Genesis Cabrera",41061,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41061.png"
"368","Mauricio Cabrera",32809,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32809.png"
"369","Melky Cabrera",6347,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6347.png"
"370","Miguel Cabrera",5544,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5544.png"
"371","Orlando Cabrera",3739,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/3739.png"
"372","Trevor Cahill",30054,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30054.png"
"373","Lorenzo Cain",29416,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29416.png"
"374","Matt Cain",6202,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6202.png"
"375","Kole Calhoun",31413,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31413.png"
"376","Willie Calhoun",35238,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35238.png"
"377","Alberto Callaspo",28541,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28541.png"
"378","Johan Camargo",33741,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33741.png"
"379","Daz Cameron",34964,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34964.png"
"380","Mike Cameron",3331,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/3331.png"
"381","Arquimedes Caminero",30979,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30979.png"
"382","Tony Campana",30846,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30846.png"
"383","Eric Campbell",31171,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31171.png"
"384","Shawn Camp",5930,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5930.png"
"385","Luis Campusano",40521,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40521.png"
"386","Jeimer Candelario",32531,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32531.png"
"387","Mark Canha",31670,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31670.png"
"388","Griffin Canning",41065,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41065.png"
"389","Robinson Cano",6204,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6204.png"
"390","Jorge Cantu",6033,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6033.png"
"391","Russ Canzler",30238,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30238.png"
"392","Carter Capps",32469,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32469.png"
"393","Matt Capps",6450,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6450.png"
"394","Chris Capuano",5469,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5469.png"
"395","Victor Caratini",33229,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33229.png"
"396","Adrian Cardenas",30154,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30154.png"
"397","Stephen Cardullo",35747,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35747.png"
"398","Andrew Carignan",30034,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30034.png"
"399","Shane Carle",33658,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33658.png"
"400","Dylan Carlson",39226,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39226.png"
"401","Roberto Hernandez",6356,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6356.png"
"402","Andrew Carpenter",29221,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29221.png"
"403","Chris Carpenter",3610,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/3610.png"
"404","Chris Carpenter",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/NA.png"
"405","David Carpenter",29698,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29698.png"
"406","David Carpenter",31305,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31305.png"
"407","Matt Carpenter",31015,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31015.png"
"408","Ryan Carpenter",35098,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35098.png"
"409","Mike Carp",29660,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29660.png"
"410","Carlos Carrasco",28968,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28968.png"
"411","D.J. Carrasco",5393,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5393.png"
"412","Ezequiel Carrera",29008,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29008.png"
"413","Joel Carreno",31515,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31515.png"
"414","Jamey Carroll",5349,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5349.png"
"415","Robert Carson",31672,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31672.png"
"416","Chris Carter",29486,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29486.png"
"417","Curt Casali",32049,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32049.png"
"418","Triston Casas",41180,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41180.png"
"419","Andrew Cashner",30134,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30134.png"
"420","Alexi Casilla",28575,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28575.png"
"421","Santiago Casilla",6060,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6060.png"
